date,yhat,yhat_lower,yhat_upper,model,product_name,distributor,key_type,key_id
2025-12-01,57.09,-6140.8618725330025,6255.041872533003,sarimax,Sunny Mood with 5 HTP,PALKO,product_distributor,Sunny Mood with 5 HTP | PALKO
2025-11-01,402.96000000000004,-2368.848341651181,3174.768341651181,sarimax,Sunny Mood with 5-HTP 80ct,DIRECT,product_distributor,Sunny Mood with 5-HTP 80ct | DIRECT
2025-12-01,402.96000000000004,-3516.968949061978,4322.888949061979,sarimax,Sunny Mood with 5-HTP 80ct,DIRECT,product_distributor,Sunny Mood with 5-HTP 80ct | DIRECT
2025-11-01,50.370000000000005,-2721.438341651181,2822.1783416511807,sarimax,Sunny Mood with 5-HTP 80ct,KEHE,product_distributor,Sunny Mood with 5-HTP 80ct | KEHE
2025-12-01,50.370000000000005,-3869.558949061978,3970.298949061978,sarimax,Sunny Mood with 5-HTP 80ct,KEHE,product_distributor,Sunny Mood with 5-HTP 80ct | KEHE
2025-12-01,805.9200000000004,-1965.8883416511803,3577.7283416511814,sarimax,Sunny Mood with Rhodiola 75ct,DIRECT,product_distributor,Sunny Mood with Rhodiola 75ct | DIRECT
2025-10-01,755.55,-2016.258341651181,3527.358341651181,sarimax,Sunny Mood with Rhodiola 75ct,KEHE,product_distributor,Sunny Mood with Rhodiola 75ct | KEHE
2025-11-01,755.55,-3164.3789490619783,4675.478949061978,sarimax,Sunny Mood with Rhodiola 75ct,KEHE,product_distributor,Sunny Mood with Rhodiola 75ct | KEHE
2025-12-01,755.55,-4045.362876583078,5556.4628765830785,sarimax,Sunny Mood with Rhodiola 75ct,KEHE,product_distributor,Sunny Mood with Rhodiola 75ct | KEHE
2025-10-01,545.27,-2226.538341651181,3317.078341651181,sarimax,Super Cleanse,PALKO,product_distributor,Super Cleanse | PALKO
2025-11-01,545.27,-3374.658949061978,4465.198949061978,sarimax,Super Cleanse,PALKO,product_distributor,Super Cleanse | PALKO
2025-12-01,545.27,-4255.642876583079,5346.182876583078,sarimax,Super Cleanse,PALKO,product_distributor,Super Cleanse | PALKO
2025-12-01,4.547473508864641e-13,-2771.8083416511804,2771.8083416511813,sarimax,Super Cleanse 100ct,DIRECT,product_distributor,Super Cleanse 100ct | DIRECT
2025-11-01,188.80000000000018,-2583.0083416511807,2960.608341651181,sarimax,Super Cleanse 100ct,KEHE,product_distributor,Super Cleanse 100ct | KEHE
2025-12-01,188.80000000000018,-3731.128949061978,4108.728949061979,sarimax,Super Cleanse 100ct,KEHE,product_distributor,Super Cleanse 100ct | KEHE
2025-11-01,2193.0,-578.8083416511809,4964.808341651181,sarimax,Super Cleanse 100ct,UNFI,product_distributor,Super Cleanse 100ct | UNFI
2025-12-01,2193.0,-1726.928949061978,6112.928949061978,sarimax,Super Cleanse 100ct,UNFI,product_distributor,Super Cleanse 100ct | UNFI
2025-12-01,1003.6800000000012,-1768.1283416511797,3775.488341651182,sarimax,Super Cleanse 200ct ECONOMY SIZE,DIRECT,product_distributor,Super Cleanse 200ct ECONOMY SIZE | DIRECT
2025-11-01,139.40000000000006,-2632.4083416511808,2911.208341651181,sarimax,Super Cleanse 200ct ECONOMY SIZE,KEHE,product_distributor,Super Cleanse 200ct ECONOMY SIZE | KEHE
2025-12-01,139.40000000000006,-3780.528949061978,4059.328949061978,sarimax,Super Cleanse 200ct ECONOMY SIZE,KEHE,product_distributor,Super Cleanse 200ct ECONOMY SIZE | KEHE
2025-11-01,2230.000000000001,-541.80834165118,5001.808341651182,sarimax,Super Cleanse 200ct ECONOMY SIZE,UNFI,product_distributor,Super Cleanse 200ct ECONOMY SIZE | UNFI
2025-12-01,2230.000000000001,-1689.9289490619772,6149.928949061979,sarimax,Super Cleanse 200ct ECONOMY SIZE,UNFI,product_distributor,Super Cleanse 200ct ECONOMY SIZE | UNFI
2025-10-01,358.26,-2413.5483416511806,3130.068341651181,sarimax,TESTOSTER THERMO BURN MAX,SUPERNATURAL,product_distributor,TESTOSTER THERMO BURN MAX | SUPERNATURAL
2025-11-01,358.26,-3561.6689490619783,4278.188949061978,sarimax,TESTOSTER THERMO BURN MAX,SUPERNATURAL,product_distributor,TESTOSTER THERMO BURN MAX | SUPERNATURAL
2025-12-01,358.26,-4442.652876583078,5159.1728765830785,sarimax,TESTOSTER THERMO BURN MAX,SUPERNATURAL,product_distributor,TESTOSTER THERMO BURN MAX | SUPERNATURAL
2025-10-01,968.4199999999998,-1803.388341651181,3740.228341651181,sarimax,TESTOSTERONE BOOST RED,SUPERNATURAL,product_distributor,TESTOSTERONE BOOST RED | SUPERNATURAL
2025-11-01,968.4199999999998,-2951.5089490619785,4888.348949061978,sarimax,TESTOSTERONE BOOST RED,SUPERNATURAL,product_distributor,TESTOSTERONE BOOST RED | SUPERNATURAL
2025-12-01,968.4199999999998,-3832.492876583078,5769.332876583078,sarimax,TESTOSTERONE BOOST RED,SUPERNATURAL,product_distributor,TESTOSTERONE BOOST RED | SUPERNATURAL
2025-11-01,10982.94,8211.131658348819,13754.748341651182,sarimax,TESTOSTERONE EXTRA FAT BURNER 60SG,THRESHOLD,product_distributor,TESTOSTERONE EXTRA FAT BURNER 60SG | THRESHOLD
2025-12-01,10982.94,7063.011050938023,14902.868949061978,sarimax,TESTOSTERONE EXTRA FAT BURNER 60SG,THRESHOLD,product_distributor,TESTOSTERONE EXTRA FAT BURNER 60SG | THRESHOLD
2025-11-01,2771.88,0.07165834881925548,5543.688341651181,sarimax,TESTOSTERONE MEGA BOOST RED 56SG,THRESHOLD,product_distributor,TESTOSTERONE MEGA BOOST RED 56SG | THRESHOLD
2025-12-01,2771.88,-1148.048949061978,6691.808949061979,sarimax,TESTOSTERONE MEGA BOOST RED 56SG,THRESHOLD,product_distributor,TESTOSTERONE MEGA BOOST RED 56SG | THRESHOLD
2025-11-01,3422.02,650.2116583488191,6193.82834165118,sarimax,TESTOSTERONE MEGA BOOST RED 68SG,THRESHOLD,product_distributor,TESTOSTERONE MEGA BOOST RED 68SG | THRESHOLD
2025-12-01,3422.02,-497.9089490619781,7341.948949061978,sarimax,TESTOSTERONE MEGA BOOST RED 68SG,THRESHOLD,product_distributor,TESTOSTERONE MEGA BOOST RED 68SG | THRESHOLD
2025-10-01,111.95999999999998,-2659.848341651181,2883.768341651181,sarimax,TESTOSTERONE PRO GROWTH,SUPERNATURAL,product_distributor,TESTOSTERONE PRO GROWTH | SUPERNATURAL
2025-11-01,111.95999999999998,-3807.968949061978,4031.888949061978,sarimax,TESTOSTERONE PRO GROWTH,SUPERNATURAL,product_distributor,TESTOSTERONE PRO GROWTH | SUPERNATURAL
2025-12-01,111.95999999999998,-4688.952876583078,4912.872876583078,sarimax,TESTOSTERONE PRO GROWTH,SUPERNATURAL,product_distributor,TESTOSTERONE PRO GROWTH | SUPERNATURAL
2025-10-01,409.43999999999994,-2362.368341651181,3181.248341651181,sarimax,TESTOSTERONE UP,SUPERNATURAL,product_distributor,TESTOSTERONE UP | SUPERNATURAL
2025-11-01,409.43999999999994,-3510.488949061978,4329.368949061978,sarimax,TESTOSTERONE UP,SUPERNATURAL,product_distributor,TESTOSTERONE UP | SUPERNATURAL
2025-12-01,409.43999999999994,-4391.472876583079,5210.352876583078,sarimax,TESTOSTERONE UP,SUPERNATURAL,product_distributor,TESTOSTERONE UP | SUPERNATURAL
2025-11-01,8357.31,5585.501658348819,11129.118341651181,sarimax,TESTOSTERONE UP 60SG,THRESHOLD,product_distributor,TESTOSTERONE UP 60SG | THRESHOLD
2025-12-01,8357.31,4437.381050938022,12277.238949061977,sarimax,TESTOSTERONE UP 60SG,THRESHOLD,product_distributor,TESTOSTERONE UP 60SG | THRESHOLD
2025-10-01,31.990000000000002,-2739.818341651181,2803.7983416511806,sarimax,TESTOSTERONE UP PROSTATE,SUPERNATURAL,product_distributor,TESTOSTERONE UP PROSTATE | SUPERNATURAL
2025-11-01,31.990000000000002,-3887.9389490619783,3951.918949061978,sarimax,TESTOSTERONE UP PROSTATE,SUPERNATURAL,product_distributor,TESTOSTERONE UP PROSTATE | SUPERNATURAL
2025-12-01,31.990000000000002,-4768.9228765830785,4832.902876583078,sarimax,TESTOSTERONE UP PROSTATE,SUPERNATURAL,product_distributor,TESTOSTERONE UP PROSTATE | SUPERNATURAL
2025-10-01,1138.78,-1633.0283416511809,3910.5883416511806,sarimax,TESTOSTERONE UP RED,SUPERNATURAL,product_distributor,TESTOSTERONE UP RED | SUPERNATURAL
2025-11-01,1138.78,-2781.148949061978,5058.708949061978,sarimax,TESTOSTERONE UP RED,SUPERNATURAL,product_distributor,TESTOSTERONE UP RED | SUPERNATURAL
2025-12-01,1138.78,-3662.1328765830785,5939.692876583078,sarimax,TESTOSTERONE UP RED,SUPERNATURAL,product_distributor,TESTOSTERONE UP RED | SUPERNATURAL
2025-11-01,959.21,-1812.5983416511808,3731.018341651181,sarimax,TESTOSTERONE UP RED 32SG,THRESHOLD,product_distributor,TESTOSTERONE UP RED 32SG | THRESHOLD
2025-12-01,959.21,-2960.718949061978,4879.138949061979,sarimax,TESTOSTERONE UP RED 32SG,THRESHOLD,product_distributor,TESTOSTERONE UP RED 32SG | THRESHOLD
2025-11-01,13147.710000000001,10375.90165834882,15919.518341651183,sarimax,TESTOSTERONE UP RED 60SG,THRESHOLD,product_distributor,TESTOSTERONE UP RED 60SG | THRESHOLD
2025-12-01,13147.710000000001,9227.781050938023,17067.63894906198,sarimax,TESTOSTERONE UP RED 60SG,THRESHOLD,product_distributor,TESTOSTERONE UP RED 60SG | THRESHOLD
2025-11-01,2960.5099999999998,188.7016583488189,5732.31834165118,sarimax,TESTOSTERONE UP RED VALUE SIZE 100SG,THRESHOLD,product_distributor,TESTOSTERONE UP RED VALUE SIZE 100SG | THRESHOLD
2025-12-01,2960.5099999999998,-959.4189490619783,6880.438949061978,sarimax,TESTOSTERONE UP RED VALUE SIZE 100SG,THRESHOLD,product_distributor,TESTOSTERONE UP RED VALUE SIZE 100SG | THRESHOLD
2025-11-01,9108.93,6337.121658348819,11880.73834165118,sarimax,TESTOSTERONE UP STRENGTH & SIZE 60SG,THRESHOLD,product_distributor,TESTOSTERONE UP STRENGTH & SIZE 60SG | THRESHOLD
2025-12-01,9108.93,5189.001050938023,13028.858949061978,sarimax,TESTOSTERONE UP STRENGTH & SIZE 60SG,THRESHOLD,product_distributor,TESTOSTERONE UP STRENGTH & SIZE 60SG | THRESHOLD
2025-11-01,1170.46,-1601.3483416511808,3942.268341651181,sarimax,TESTOSTERONE UP VALUE SIZE 120SG,THRESHOLD,product_distributor,TESTOSTERONE UP VALUE SIZE 120SG | THRESHOLD
2025-12-01,1170.46,-2749.468949061978,5090.388949061979,sarimax,TESTOSTERONE UP VALUE SIZE 120SG,THRESHOLD,product_distributor,TESTOSTERONE UP VALUE SIZE 120SG | THRESHOLD
2025-10-01,279.9,-2491.9083416511808,3051.708341651181,sarimax,TESTOSTERONE UP-OVER 40,SUPERNATURAL,product_distributor,TESTOSTERONE UP-OVER 40 | SUPERNATURAL
2025-11-01,279.9,-3640.028949061978,4199.828949061978,sarimax,TESTOSTERONE UP-OVER 40,SUPERNATURAL,product_distributor,TESTOSTERONE UP-OVER 40 | SUPERNATURAL
2025-12-01,279.9,-4521.012876583079,5080.812876583078,sarimax,TESTOSTERONE UP-OVER 40,SUPERNATURAL,product_distributor,TESTOSTERONE UP-OVER 40 | SUPERNATURAL
2025-10-01,191.93999999999997,-2579.868341651181,2963.748341651181,sarimax,TESTOSTERONE XTRA STRNGTH,SUPERNATURAL,product_distributor,TESTOSTERONE XTRA STRNGTH | SUPERNATURAL
2025-11-01,191.93999999999997,-3727.988949061978,4111.868949061978,sarimax,TESTOSTERONE XTRA STRNGTH,SUPERNATURAL,product_distributor,TESTOSTERONE XTRA STRNGTH | SUPERNATURAL
2025-12-01,191.93999999999997,-4608.972876583079,4992.852876583078,sarimax,TESTOSTERONE XTRA STRNGTH,SUPERNATURAL,product_distributor,TESTOSTERONE XTRA STRNGTH | SUPERNATURAL
2025-10-01,156.73000000000002,-2615.078341651181,2928.538341651181,sarimax,TESTOSTERONE-XTRA FAT BRN,SUPERNATURAL,product_distributor,TESTOSTERONE-XTRA FAT BRN | SUPERNATURAL
2025-11-01,156.73000000000002,-3763.198949061978,4076.658949061978,sarimax,TESTOSTERONE-XTRA FAT BRN,SUPERNATURAL,product_distributor,TESTOSTERONE-XTRA FAT BRN | SUPERNATURAL
2025-12-01,156.73000000000002,-4644.182876583078,4957.642876583079,sarimax,TESTOSTERONE-XTRA FAT BRN,SUPERNATURAL,product_distributor,TESTOSTERONE-XTRA FAT BRN | SUPERNATURAL
2025-10-01,83.97000000000001,-2687.838341651181,2855.7783416511807,sarimax,TESTSTERONE STRENGTH&SIZE,SUPERNATURAL,product_distributor,TESTSTERONE STRENGTH&SIZE | SUPERNATURAL
2025-11-01,83.97000000000001,-3835.9589490619783,4003.898949061978,sarimax,TESTSTERONE STRENGTH&SIZE,SUPERNATURAL,product_distributor,TESTSTERONE STRENGTH&SIZE | SUPERNATURAL
2025-12-01,83.97000000000001,-4716.942876583078,4884.8828765830785,sarimax,TESTSTERONE STRENGTH&SIZE,SUPERNATURAL,product_distributor,TESTSTERONE STRENGTH&SIZE | SUPERNATURAL
2025-10-01,239.87999999999997,-2531.9283416511807,3011.688341651181,sarimax,THERMO BURN STUBBORN FAT,SUPERNATURAL,product_distributor,THERMO BURN STUBBORN FAT | SUPERNATURAL
2025-11-01,239.87999999999997,-3680.048949061978,4159.808949061978,sarimax,THERMO BURN STUBBORN FAT,SUPERNATURAL,product_distributor,THERMO BURN STUBBORN FAT | SUPERNATURAL
2025-12-01,239.87999999999997,-4561.032876583078,5040.792876583078,sarimax,THERMO BURN STUBBORN FAT,SUPERNATURAL,product_distributor,THERMO BURN STUBBORN FAT | SUPERNATURAL
2025-11-01,4562.24,1790.431658348819,7334.048341651181,sarimax,THERMO BURN STUBBORN FAT METABOLIZER 60SG,THRESHOLD,product_distributor,THERMO BURN STUBBORN FAT METABOLIZER 60SG | THRESHOLD
2025-12-01,4562.24,642.3110509380217,8482.168949061977,sarimax,THERMO BURN STUBBORN FAT METABOLIZER 60SG,THRESHOLD,product_distributor,THERMO BURN STUBBORN FAT METABOLIZER 60SG | THRESHOLD
2025-10-01,179.12,-2592.688341651181,2950.9283416511807,sarimax,THERMO-FUEL MAX FAT BURNR,SUPERNATURAL,product_distributor,THERMO-FUEL MAX FAT BURNR | SUPERNATURAL
2025-11-01,179.12,-3740.808949061978,4099.048949061978,sarimax,THERMO-FUEL MAX FAT BURNR,SUPERNATURAL,product_distributor,THERMO-FUEL MAX FAT BURNR | SUPERNATURAL
2025-12-01,179.12,-4621.792876583078,4980.032876583078,sarimax,THERMO-FUEL MAX FAT BURNR,SUPERNATURAL,product_distributor,THERMO-FUEL MAX FAT BURNR | SUPERNATURAL
2025-11-01,1259.91,-1511.8983416511808,4031.7183416511807,sarimax,TRIPLE BOOST CAFFEINE FREE ENERGY 75SG,THRESHOLD,product_distributor,TRIPLE BOOST CAFFEINE FREE ENERGY 75SG | THRESHOLD
2025-12-01,1259.91,-2660.0189490619778,5179.838949061978,sarimax,TRIPLE BOOST CAFFEINE FREE ENERGY 75SG,THRESHOLD,product_distributor,TRIPLE BOOST CAFFEINE FREE ENERGY 75SG | THRESHOLD
2025-10-01,281.44,-2490.368341651181,3053.248341651181,sarimax,TRIPLE DIET FAT REDUCTION,SUPERNATURAL,product_distributor,TRIPLE DIET FAT REDUCTION | SUPERNATURAL
2025-11-01,281.44,-3638.488949061978,4201.368949061978,sarimax,TRIPLE DIET FAT REDUCTION,SUPERNATURAL,product_distributor,TRIPLE DIET FAT REDUCTION | SUPERNATURAL
2025-12-01,281.44,-4519.472876583079,5082.352876583078,sarimax,TRIPLE DIET FAT REDUCTION,SUPERNATURAL,product_distributor,TRIPLE DIET FAT REDUCTION | SUPERNATURAL
2025-11-01,7275.75,4503.941658348819,10047.55834165118,sarimax,TRIPLE DIET FAT REDUCTION MAX ACCELERATOR 72SG,THRESHOLD,product_distributor,TRIPLE DIET FAT REDUCTION MAX ACCELERATOR 72SG | THRESHOLD
2025-12-01,7275.75,3355.821050938022,11195.678949061978,sarimax,TRIPLE DIET FAT REDUCTION MAX ACCELERATOR 72SG,THRESHOLD,product_distributor,TRIPLE DIET FAT REDUCTION MAX ACCELERATOR 72SG | THRESHOLD
2025-11-01,12280.08,9508.271658348818,15051.888341651182,sarimax,TRIPLE SOURCE MAGNESIUM + ASHWAGANDHA 60SG,THRESHOLD,product_distributor,TRIPLE SOURCE MAGNESIUM + ASHWAGANDHA 60SG | THRESHOLD
2025-12-01,12280.08,8360.151050938022,16200.008949061978,sarimax,TRIPLE SOURCE MAGNESIUM + ASHWAGANDHA 60SG,THRESHOLD,product_distributor,TRIPLE SOURCE MAGNESIUM + ASHWAGANDHA 60SG | THRESHOLD
2025-11-01,229.4699999999999,-2542.338341651181,3001.2783416511807,sarimax,TRIPLE TEA FAT BURNER 75SG,THRESHOLD,product_distributor,TRIPLE TEA FAT BURNER 75SG | THRESHOLD
2025-12-01,229.4699999999999,-3690.4589490619783,4149.398949061978,sarimax,TRIPLE TEA FAT BURNER 75SG,THRESHOLD,product_distributor,TRIPLE TEA FAT BURNER 75SG | THRESHOLD
2025-10-01,110.34,-2661.4683416511807,2882.148341651181,sarimax,TRIPLE-BOOST CAFFEINEFREE,SUPERNATURAL,product_distributor,TRIPLE-BOOST CAFFEINEFREE | SUPERNATURAL
2025-11-01,110.34,-3809.588949061978,4030.268949061978,sarimax,TRIPLE-BOOST CAFFEINEFREE,SUPERNATURAL,product_distributor,TRIPLE-BOOST CAFFEINEFREE | SUPERNATURAL
2025-12-01,110.34,-4690.572876583078,4911.252876583078,sarimax,TRIPLE-BOOST CAFFEINEFREE,SUPERNATURAL,product_distributor,TRIPLE-BOOST CAFFEINEFREE | SUPERNATURAL
2025-10-01,99.94999999999999,-2671.858341651181,2871.7583416511807,sarimax,TRIPLE-TEA FAT BURNER,SUPERNATURAL,product_distributor,TRIPLE-TEA FAT BURNER | SUPERNATURAL
2025-11-01,99.94999999999999,-3819.9789490619783,4019.878949061978,sarimax,TRIPLE-TEA FAT BURNER,SUPERNATURAL,product_distributor,TRIPLE-TEA FAT BURNER | SUPERNATURAL
2025-12-01,99.94999999999999,-4700.9628765830785,4900.862876583078,sarimax,TRIPLE-TEA FAT BURNER,SUPERNATURAL,product_distributor,TRIPLE-TEA FAT BURNER | SUPERNATURAL
2025-11-01,1089.2600000000002,-1682.5483416511806,3861.068341651181,sarimax,TURBO-ENERGY LIBIDO-MAX RED 72CAP,THRESHOLD,product_distributor,TURBO-ENERGY LIBIDO-MAX RED 72CAP | THRESHOLD
2025-12-01,1089.2600000000002,-2830.668949061978,5009.188949061978,sarimax,TURBO-ENERGY LIBIDO-MAX RED 72CAP,THRESHOLD,product_distributor,TURBO-ENERGY LIBIDO-MAX RED 72CAP | THRESHOLD
2025-10-01,671.72,-2100.0883416511806,3443.528341651181,sarimax,TURMERIC WHOLE BODY,SUPERNATURAL,product_distributor,TURMERIC WHOLE BODY | SUPERNATURAL
2025-11-01,671.72,-3248.2089490619783,4591.648949061978,sarimax,TURMERIC WHOLE BODY,SUPERNATURAL,product_distributor,TURMERIC WHOLE BODY | SUPERNATURAL
2025-12-01,671.72,-4129.192876583078,5472.6328765830785,sarimax,TURMERIC WHOLE BODY,SUPERNATURAL,product_distributor,TURMERIC WHOLE BODY | SUPERNATURAL
2025-10-01,111.93,-2659.878341651181,2883.7383416511807,sarimax,TURMERIC WHOLE-BODY EXTRA,SUPERNATURAL,product_distributor,TURMERIC WHOLE-BODY EXTRA | SUPERNATURAL
2025-11-01,111.93,-3807.9989490619782,4031.858949061978,sarimax,TURMERIC WHOLE-BODY EXTRA,SUPERNATURAL,product_distributor,TURMERIC WHOLE-BODY EXTRA | SUPERNATURAL
2025-12-01,111.93,-4688.982876583078,4912.842876583079,sarimax,TURMERIC WHOLE-BODY EXTRA,SUPERNATURAL,product_distributor,TURMERIC WHOLE-BODY EXTRA | SUPERNATURAL
2025-09-01,0.0,-2771.808341651181,2771.808341651181,sarimax,"TYPE 1,2,3 COLLAGEN PEPTI",SUPERNATURAL,product_distributor,"TYPE 1,2,3 COLLAGEN PEPTI | SUPERNATURAL"
2025-10-01,0.0,-3919.928949061978,3919.928949061978,sarimax,"TYPE 1,2,3 COLLAGEN PEPTI",SUPERNATURAL,product_distributor,"TYPE 1,2,3 COLLAGEN PEPTI | SUPERNATURAL"
2025-11-01,0.0,-4800.912876583078,4800.912876583078,sarimax,"TYPE 1,2,3 COLLAGEN PEPTI",SUPERNATURAL,product_distributor,"TYPE 1,2,3 COLLAGEN PEPTI | SUPERNATURAL"
2025-12-01,0.0,-5543.616683302362,5543.616683302362,sarimax,"TYPE 1,2,3 COLLAGEN PEPTI",SUPERNATURAL,product_distributor,"TYPE 1,2,3 COLLAGEN PEPTI | SUPERNATURAL"
2025-06-01,1059.26,-1712.5483416511809,3831.068341651181,sarimax,"TYPE I, II & III COLLAGEN PEPTIDES+ASTAX 60SG",THRESHOLD,product_distributor,"TYPE I, II & III COLLAGEN PEPTIDES+ASTAX 60SG | THRESHOLD"
2025-07-01,1059.26,-2860.6689490619783,4979.188949061978,sarimax,"TYPE I, II & III COLLAGEN PEPTIDES+ASTAX 60SG",THRESHOLD,product_distributor,"TYPE I, II & III COLLAGEN PEPTIDES+ASTAX 60SG | THRESHOLD"
2025-08-01,1059.26,-3741.652876583078,5860.1728765830785,sarimax,"TYPE I, II & III COLLAGEN PEPTIDES+ASTAX 60SG",THRESHOLD,product_distributor,"TYPE I, II & III COLLAGEN PEPTIDES+ASTAX 60SG | THRESHOLD"
2025-09-01,1059.26,-4484.3566833023615,6602.876683302362,sarimax,"TYPE I, II & III COLLAGEN PEPTIDES+ASTAX 60SG",THRESHOLD,product_distributor,"TYPE I, II & III COLLAGEN PEPTIDES+ASTAX 60SG | THRESHOLD"
2025-10-01,1059.26,-5138.691872533002,7257.211872533003,sarimax,"TYPE I, II & III COLLAGEN PEPTIDES+ASTAX 60SG",THRESHOLD,product_distributor,"TYPE I, II & III COLLAGEN PEPTIDES+ASTAX 60SG | THRESHOLD"
2025-11-01,1059.26,-5730.256101835419,7848.7761018354195,sarimax,"TYPE I, II & III COLLAGEN PEPTIDES+ASTAX 60SG",THRESHOLD,product_distributor,"TYPE I, II & III COLLAGEN PEPTIDES+ASTAX 60SG | THRESHOLD"
2025-12-01,1059.26,-6274.255553943381,8392.77555394338,sarimax,"TYPE I, II & III COLLAGEN PEPTIDES+ASTAX 60SG",THRESHOLD,product_distributor,"TYPE I, II & III COLLAGEN PEPTIDES+ASTAX 60SG | THRESHOLD"
2025-10-01,162.32,-2609.4883416511807,2934.128341651181,sarimax,Testosterone Extra Fat Burner,PALKO,product_distributor,Testosterone Extra Fat Burner | PALKO
2025-11-01,162.32,-3757.608949061978,4082.2489490619782,sarimax,Testosterone Extra Fat Burner,PALKO,product_distributor,Testosterone Extra Fat Burner | PALKO
2025-12-01,162.32,-4638.592876583079,4963.232876583078,sarimax,Testosterone Extra Fat Burner,PALKO,product_distributor,Testosterone Extra Fat Burner | PALKO
2025-10-01,1295.28,-1476.5283416511809,4067.0883416511806,sarimax,Testosterone Extra Fat Burner 68ct 300cc,DIRECT,product_distributor,Testosterone Extra Fat Burner 68ct 300cc | DIRECT
2025-11-01,1295.28,-2624.648949061978,5215.208949061978,sarimax,Testosterone Extra Fat Burner 68ct 300cc,DIRECT,product_distributor,Testosterone Extra Fat Burner 68ct 300cc | DIRECT
2025-12-01,1295.28,-3505.6328765830785,6096.192876583078,sarimax,Testosterone Extra Fat Burner 68ct 300cc,DIRECT,product_distributor,Testosterone Extra Fat Burner 68ct 300cc | DIRECT
2025-10-01,443.03000000000003,-2328.7783416511807,3214.838341651181,sarimax,Testosterone Mega Boost RED,PALKO,product_distributor,Testosterone Mega Boost RED | PALKO
2025-11-01,443.03000000000003,-3476.898949061978,4362.958949061978,sarimax,Testosterone Mega Boost RED,PALKO,product_distributor,Testosterone Mega Boost RED | PALKO
2025-12-01,443.03000000000003,-4357.8828765830785,5243.942876583078,sarimax,Testosterone Mega Boost RED,PALKO,product_distributor,Testosterone Mega Boost RED | PALKO
2025-12-01,1259.4000000000015,-1512.4083416511794,4031.2083416511823,sarimax,Testosterone Mega-Boost RED 68ct 300cc,DIRECT,product_distributor,Testosterone Mega-Boost RED 68ct 300cc | DIRECT
2025-11-01,104.94999999999999,-2666.858341651181,2876.7583416511807,sarimax,Testosterone Mega-Boost RED 68ct 300cc,KEHE,product_distributor,Testosterone Mega-Boost RED 68ct 300cc | KEHE
2025-12-01,104.94999999999999,-3814.9789490619783,4024.878949061978,sarimax,Testosterone Mega-Boost RED 68ct 300cc,KEHE,product_distributor,Testosterone Mega-Boost RED 68ct 300cc | KEHE
2025-12-01,402.9600000000002,-2368.848341651181,3174.768341651181,sarimax,Testosterone Mega-Boost Red 56ct,DIRECT,product_distributor,Testosterone Mega-Boost Red 56ct | DIRECT
2025-11-01,1746.1600000000008,-1025.64834165118,4517.968341651182,sarimax,Testosterone Mega-Boost Red 56ct,KEHE,product_distributor,Testosterone Mega-Boost Red 56ct | KEHE
2025-12-01,1746.1600000000008,-2173.7689490619773,5666.088949061979,sarimax,Testosterone Mega-Boost Red 56ct,KEHE,product_distributor,Testosterone Mega-Boost Red 56ct | KEHE
2025-10-01,-30.589999999999918,-2802.398341651181,2741.2183416511807,sarimax,Testosterone UP 120ct VALUE SIZE,DIRECT,product_distributor,Testosterone UP 120ct VALUE SIZE | DIRECT
2025-11-01,-30.589999999999918,-3950.5189490619778,3889.3389490619784,sarimax,Testosterone UP 120ct VALUE SIZE,DIRECT,product_distributor,Testosterone UP 120ct VALUE SIZE | DIRECT
2025-12-01,-30.589999999999918,-4831.502876583078,4770.322876583078,sarimax,Testosterone UP 120ct VALUE SIZE,DIRECT,product_distributor,Testosterone UP 120ct VALUE SIZE | DIRECT
2025-11-01,2.2737367544323206e-13,-2771.808341651181,2771.808341651181,sarimax,Testosterone UP 60ct,DIRECT,product_distributor,Testosterone UP 60ct | DIRECT
2025-12-01,2.2737367544323206e-13,-3919.9289490619776,3919.9289490619785,sarimax,Testosterone UP 60ct,DIRECT,product_distributor,Testosterone UP 60ct | DIRECT
2025-11-01,57.57000000000001,-2714.2383416511807,2829.378341651181,sarimax,Testosterone UP 60ct,KEHE,product_distributor,Testosterone UP 60ct | KEHE
2025-12-01,57.57000000000001,-3862.358949061978,3977.4989490619782,sarimax,Testosterone UP 60ct,KEHE,product_distributor,Testosterone UP 60ct | KEHE
2025-10-01,51.99999999999999,-2719.808341651181,2823.808341651181,sarimax,Testosterone UP 60ct,UNFI,product_distributor,Testosterone UP 60ct | UNFI
2025-11-01,51.99999999999999,-3867.928949061978,3971.928949061978,sarimax,Testosterone UP 60ct,UNFI,product_distributor,Testosterone UP 60ct | UNFI
2025-12-01,51.99999999999999,-4748.912876583078,4852.912876583078,sarimax,Testosterone UP 60ct,UNFI,product_distributor,Testosterone UP 60ct | UNFI
2025-10-01,86.37,-2685.438341651181,2858.1783416511807,sarimax,Testosterone UP Prostate Defense,PALKO,product_distributor,Testosterone UP Prostate Defense | PALKO
2025-11-01,86.37,-3833.558949061978,4006.298949061978,sarimax,Testosterone UP Prostate Defense,PALKO,product_distributor,Testosterone UP Prostate Defense | PALKO
2025-12-01,86.37,-4714.542876583078,4887.282876583078,sarimax,Testosterone UP Prostate Defense,PALKO,product_distributor,Testosterone UP Prostate Defense | PALKO
2025-12-01,1439.4,-1332.4083416511808,4211.208341651181,sarimax,Testosterone UP Prostate Defense 60ct,DIRECT,product_distributor,Testosterone UP Prostate Defense 60ct | DIRECT
